id,date,hour,season,is_weekend,is_holiday,temperature,temperature_feels,humidity,wind_speed,weather_code,bike_rented
305,2015-01-16,17,3,0,0,5.5,2.5,76,14,2,very high
8105,2015-12-09,09,3,0,0,8.5,6.5,71,11,1,very high
4614,2015-07-15,17,1,0,0,22,22,61,12,3,very high
2402,2015-04-14,09,0,0,0,13.5,13.5,63,19,1,very high
11808,2016-05-12,20,0,0,0,20,20,56,19,1,high
5815,2015-09-03,21,2,0,0,14,14,63,11,1,medium
13260,2016-07-12,23,1,0,0,14,14,91,12,7,low
5627,2015-08-27,01,1,0,0,15.5,15.5,85.5,14,2,low
10368,2016-03-13,04,0,1,0,2,0,100,6.5,4,very low
8320,2015-12-18,12,3,0,0,14,14,72,20.5,2,high
15846,2016-10-30,13,2,1,0,12,12,94,3,3,very high
16962,2016-12-16,03,3,0,0,9,8,94,9,4,very low
5574,2015-08-24,20,1,0,0,16,16,85.5,18.5,7,medium
13966,2016-08-11,13,1,0,0,21,21,53,23,2,high
1639,2015-03-13,08,0,0,0,8.5,6.5,64,11,1,very high
3522,2015-05-31,01,0,1,0,12,12,79.5,14,7,low
1726,2015-03-16,23,0,0,0,6,4,90,7,4,low
16167,2016-11-13,00,2,1,0,10,8,88,13,2,low
7821,2015-11-27,12,2,0,0,13,13,88,19.5,7,high
1739,2015-03-17,12,0,0,0,9.5,8.5,87.5,8,7,medium
3563,2015-06-01,18,1,0,0,14,14,53,27,2,very high
2156,2015-04-04,02,0,1,0,10,9,88,7,7,very low
11265,2016-04-20,05,0,0,0,5,3.5,90,6.5,1,very low
3121,2015-05-14,08,0,0,0,11,11,77,28.5,7,very high
15210,2016-10-04,01,2,0,0,12.5,12.5,88,3,2,very low
2102,2015-04-01,20,0,0,0,10,7,62,28,2,medium
12702,2016-06-19,02,1,1,0,14.5,14.5,79.5,11,4,low
9701,2016-02-14,08,3,1,0,4,1,81,15,1,low
6384,2015-09-27,23,2,1,0,12,12,82,7.5,3,low
5969,2015-09-10,07,2,0,0,13.5,13.5,88,2,1,very high
10371,2016-03-13,07,0,1,0,3,1,96.5,7,4,very low
8179,2015-12-12,15,3,1,0,14,14,67,32,4,high
11704,2016-05-08,12,0,1,0,25,25,36,26,1,very high
15753,2016-10-26,16,2,0,0,16,16,68,19.5,3,very high
10923,2016-04-05,22,0,0,0,11.5,11.5,58,18,1,low
11126,2016-04-14,10,0,0,0,14.5,14.5,55,5.5,1,medium
3529,2015-05-31,08,0,1,0,14.5,14.5,85,26,3,low
4529,2015-07-12,03,1,1,0,16,16,83,19,1,low
6908,2015-10-20,02,2,0,0,9,8,87,6.5,1,very low
15065,2016-09-28,00,2,0,0,17,17,83,15,2,low
13410,2016-07-19,05,1,0,0,17,17,88,8,1,low
12089,2016-05-24,13,0,0,0,16,16,50,18,3,high
1544,2015-03-09,09,0,0,0,9,6,73.5,17,2,high
14591,2016-09-08,06,2,0,0,18,18,78,6.5,1,medium
15867,2016-10-31,11,2,0,0,13.5,13.5,88,5,2,high
9814,2016-02-19,01,3,0,0,3,-0.5,81,12,1,very low
14215,2016-08-22,01,1,0,0,19,19,78,21.5,7,low
3025,2015-05-10,08,0,1,0,13.5,13.5,74.5,15,3,low
6347,2015-09-26,10,2,1,0,14.5,14.5,65,6,1,high
6382,2015-09-27,21,2,1,0,13.5,13.5,74.5,11,1,low
9675,2016-02-13,06,3,1,0,3.5,-1.5,87,23,2,very low
15902,2016-11-01,22,2,0,0,9.5,8.5,71,8,3,medium
13111,2016-07-06,18,1,0,0,22,21,39.5,5.5,1,very high
8591,2015-12-29,19,3,0,0,10,8,76,13,1,medium
7696,2015-11-22,07,2,1,0,1,-1.5,81,8,1,very low
842,2015-02-08,02,3,1,0,5,2.5,78.5,10,3,low
15086,2016-09-28,21,2,0,0,17.5,17.5,85.5,21.5,3,medium
4382,2015-07-06,00,1,0,0,17,17,68,16,1,low
7177,2015-10-31,08,2,1,0,12,12,88,12,3,low
4198,2015-06-28,08,1,1,0,18.5,18.5,56,17,1,low
15883,2016-11-01,03,2,0,0,9,9,97,2,2,very low
3241,2015-05-19,08,0,0,0,11,11,62,29,2,very high
1378,2015-03-02,11,0,0,0,7,2,49.5,44.5,2,medium
14539,2016-09-06,02,2,0,0,21,21,88,13,3,very low
14474,2016-09-01,20,2,0,0,20.5,20.5,62,17,1,high
13150,2016-07-08,09,1,0,0,19,19,68,27,3,very high
15060,2016-09-27,19,2,0,0,19,19,78,19,3,very high
2585,2015-04-22,00,0,0,0,9.5,7.5,69,13,1,very low
4138,2015-06-25,20,1,0,0,22,22,50,17,1,very high
2809,2015-05-01,08,0,0,0,8,5,68.5,22,2,very high
15799,2016-10-28,14,2,0,0,16,16,72,12,3,high
3300,2015-05-21,19,0,0,0,19,19,32,18,1,very high
16184,2016-11-13,17,2,1,0,9,8.5,82,5,2,high
8305,2015-12-17,21,3,0,0,13,13,82,17,2,medium
14202,2016-08-21,12,1,1,0,20,20,60.5,28,3,very high
16521,2016-11-27,18,2,1,0,8,6,68.5,12,3,medium
2745,2015-04-28,16,0,0,0,14,14,29,26,1,very high
3094,2015-05-13,05,0,0,0,8,6,76,11,1,very low
3949,2015-06-17,23,1,0,0,20,20,75.5,23,7,medium
7418,2015-11-10,09,2,0,0,16,16,83,24,3,very high
3745,2015-06-09,11,1,0,0,14,14,46,23,2,medium
11373,2016-04-24,17,0,1,0,9,6.5,48,16,2,high
10283,2016-03-09,15,0,0,0,9,6,82,18.5,3,low
2247,2015-04-07,22,0,0,0,12,12,77,7,1,low
11392,2016-04-25,12,0,0,0,11,11,60,22,7,medium
11383,2016-04-25,03,0,0,0,8,5,76,19,1,very low
15527,2016-10-17,06,2,0,0,13,13,82,10,1,medium
134,2015-01-09,14,3,0,0,13,13,63,26,2,medium
17127,2016-12-23,00,3,0,0,8,5.5,87,14,1,low
8239,2015-12-15,03,3,0,0,10,9.5,94,6.5,7,very low
8659,2016-01-01,15,3,0,1,8,4.5,84.5,23,7,low
11339,2016-04-23,07,0,1,0,6,3,81,15,2,low
6532,2015-10-04,03,2,1,0,10,9,88,8,1,low
17192,2016-12-25,17,3,1,0,13,13,79.5,27,4,very high
16743,2016-12-07,00,3,0,0,9,9,100,2,1,low
15785,2016-10-28,00,2,0,0,14,14,72,24,4,low
2234,2015-04-07,09,0,0,0,9.5,9.5,71,5,1,high
15904,2016-11-02,00,2,0,0,7,6,81,6.5,1,low
6397,2015-09-28,12,2,0,0,17.5,17.5,56,31,2,high
13930,2016-08-10,01,1,0,0,14,14,67,14,1,very low
187,2015-01-11,19,3,1,0,8,4,73.5,24,3,low
14246,2016-08-23,08,1,0,0,19.5,19.5,66,7,1,very high
16126,2016-11-11,06,2,0,0,5,2.5,87,9,2,medium
2038,2015-03-30,00,0,0,0,9,5,76,30.5,2,very low
14628,2016-09-09,19,2,0,0,21,21,69,16,3,very high
6577,2015-10-06,00,2,0,0,16,16,94,15,7,very low
12668,2016-06-17,16,1,0,0,17.5,17.5,72.5,15,2,very high
4620,2015-07-15,23,1,0,0,19.5,19.5,58,8,1,medium
9872,2016-02-21,12,3,1,0,14,14,77,30.5,3,high
6503,2015-10-02,22,2,0,0,12,12,82,7,3,medium
3600,2015-06-03,07,1,0,0,14,14,67,23,2,very high
7804,2015-11-26,19,2,0,0,10,8.5,91,10,3,high
2208,2015-04-06,07,0,0,1,5.5,3,90,12,3,very low
145,2015-01-10,01,3,1,0,14,14,77,40,4,low
11888,2016-05-16,04,0,0,0,11,11,79.5,6,3,very low
1613,2015-03-12,06,0,0,0,5.5,4,84,6.5,1,medium
7128,2015-10-29,07,2,0,0,12,12,91,11,2,very high
7093,2015-10-27,20,2,0,0,15,15,82,11,1,high
8039,2015-12-06,15,3,1,0,14,14,79.5,22,3,high
1803,2015-03-20,04,0,0,0,5,2,87,12,4,very low
13458,2016-07-21,05,1,0,0,16,16,83,13,2,low
10203,2016-03-06,07,0,1,0,2.5,-0.5,84,11,1,very low
4367,2015-07-05,09,1,1,0,16,16,83,9,7,low
9957,2016-02-25,01,3,0,0,1,1,84,2,1,very low
15989,2016-11-05,13,2,1,0,10,7,60,24,4,high
8153,2015-12-11,09,3,0,0,11,11,72,20,2,very high
9027,2016-01-16,23,3,1,0,2.5,0,84,7.5,7,low
11498,2016-04-29,22,0,0,0,8.5,7,55.5,10,1,low
8002,2015-12-05,02,3,1,0,12,12,69.5,38,1,low
5701,2015-08-30,03,1,1,0,17,17,83,7.5,3,low
12607,2016-06-15,03,1,0,0,14,14,82,12,1,very low
1902,2015-03-24,07,0,0,0,6,4,81,8,2,very high
1017,2015-02-15,10,3,1,0,7,5.5,84,7.5,4,medium
14116,2016-08-17,22,1,0,0,18.5,18.5,75.5,12,1,medium
5148,2015-08-07,02,1,0,0,15.5,15.5,79.5,6.5,3,very low
12072,2016-05-23,20,0,0,0,16.5,16.5,57.5,14,2,high
4088,2015-06-23,18,1,0,0,19.5,19.5,47.5,3.5,2,very high
17029,2016-12-18,22,3,1,0,7.5,6.5,90,7,4,low
6716,2015-10-11,20,2,1,0,11,11,67,11,1,medium
10430,2016-03-15,18,0,0,0,8,5,82,19.5,3,very high
5888,2015-09-06,22,2,1,0,16,16,63,13,1,low
7695,2015-11-22,06,2,1,0,1,-2,81,10,1,very low
3934,2015-06-17,08,1,0,0,17,17,68,21.5,2,very high
3894,2015-06-15,16,1,0,0,17,17,54,18,2,very high
3468,2015-05-28,19,0,0,0,16,16,39,21,1,very high
4309,2015-07-02,23,1,0,0,19,19,68,13,1,medium
9228,2016-01-25,08,3,0,0,11,11,64.5,16.5,1,very high
7582,2015-11-17,05,2,0,0,14,14,79.5,27,3,very low
12844,2016-06-25,15,1,1,0,17,17,68,11,7,very high
9154,2016-01-22,06,3,0,0,6.5,4,73.5,13,3,low
2994,2015-05-09,01,0,1,0,14,14,77,20,4,low
8767,2016-01-06,03,3,0,0,6.5,6,93,5,7,very low
8833,2016-01-08,21,3,0,0,8,6,84.5,11,2,low
11718,2016-05-09,02,0,0,0,14.5,14.5,70,17,1,very low
3432,2015-05-27,07,0,0,0,11,11,67,16,1,very high
8991,2016-01-15,11,3,0,0,4.5,0,65.5,25,2,medium
10733,2016-03-29,00,0,0,0,7,4,76,19,2,very low
4236,2015-06-29,22,1,0,0,20.5,20.5,58.5,12,1,medium
13870,2016-08-07,13,1,1,0,26.5,26.5,52.5,28.5,2,very high
8104,2015-12-09,08,3,0,0,7,5,76,9,1,very high
10346,2016-03-12,06,0,1,0,5,5,93,2,3,very low
14224,2016-08-22,10,1,0,0,20.5,20.5,66.5,26,2,medium
4600,2015-07-15,03,1,0,0,18,18,88,13,3,very low
724,2015-02-03,04,3,0,0,1,-1,93,6.5,7,very low
4941,2015-07-29,11,1,0,0,17.5,17.5,50.5,24,2,high
16778,2016-12-08,11,3,0,0,14,14,79.5,18,4,medium
11298,2016-04-21,14,0,0,0,14.5,14.5,48,29,1,high
5636,2015-08-27,10,1,0,0,17.5,17.5,72.5,24,2,medium
12626,2016-06-15,22,1,0,0,15,15,77,14,1,medium
9794,2016-02-18,05,3,0,0,4,1,87,14,7,very low
9605,2016-02-10,08,3,0,0,6,2,81,23,3,very high
10834,2016-04-02,05,0,1,0,9,7,68.5,11,1,very low
4618,2015-07-15,21,1,0,0,21,21,58.5,7.5,2,high
11278,2016-04-20,18,0,0,0,11,11,58,29,1,very high
517,2015-01-25,13,3,1,0,8,5,66,18,3,high
5600,2015-08-25,22,1,0,0,17,17,80,17,3,medium
8595,2015-12-29,23,3,0,0,12,12,74.5,20.5,4,low
7665,2015-11-21,00,2,1,0,5,0,70,28.5,2,low
1483,2015-03-06,20,0,0,0,8,5.5,71,14,1,medium
8312,2015-12-18,04,3,0,0,12,12,85,15,3,very low
856,2015-02-08,16,3,1,0,7.5,6.5,66.5,6.5,2,high
16666,2016-12-03,19,3,1,0,6,3.5,76,12,1,medium
3216,2015-05-18,07,0,0,0,11,11,74.5,18.5,7,high
4536,2015-07-12,10,1,1,0,20,20,62,27,2,high
14189,2016-08-20,23,1,1,0,17,17,73,27,3,low
13569,2016-07-25,20,1,0,0,22,21,45.5,19.5,1,very high
16900,2016-12-13,13,3,0,0,14,14,88,12,2,medium
8122,2015-12-10,02,3,0,0,11,11,77,24,7,very low
14640,2016-09-10,07,2,1,0,19,19,80.5,14,2,low
16128,2016-11-11,08,2,0,0,5.5,5.5,84,4,1,very high
3412,2015-05-26,11,0,0,0,16,16,52,13,2,high
13789,2016-08-04,03,1,0,0,17,17,73,21,3,very low
4011,2015-06-20,13,1,1,0,17.5,17.5,75.5,12,7,very high
12495,2016-06-10,11,1,0,0,19.5,19.5,39,8,1,high
11000,2016-04-09,04,0,1,0,8.5,5.5,84.5,17,7,very low
7243,2015-11-03,02,2,0,0,10.5,9.5,91,10,3,very low
5773,2015-09-02,03,2,0,0,12.5,12.5,91,7.5,1,very low
5651,2015-08-28,01,1,0,0,14.5,14.5,85,11,1,low
14847,2016-09-18,22,2,1,0,18,18,73,4,4,low
5478,2015-08-20,20,1,0,0,20,20,80.5,17,3,high
12312,2016-06-02,20,1,0,0,11,11,82,19.5,3,high
7814,2015-11-27,05,2,0,0,11,11,88,16,4,very low
13488,2016-07-22,11,1,0,0,21.5,21.5,67,8,2,high
12073,2016-05-23,21,0,0,0,15,15,70.5,15,2,medium
6602,2015-10-07,01,2,0,0,15,15,94,19.5,7,very low
12328,2016-06-03,12,1,0,0,12,12,77,13,4,high
5924,2015-09-08,10,2,0,0,14,14,74.5,10,3,medium
1470,2015-03-06,07,0,0,0,7,5.5,71,9,2,high
16930,2016-12-14,19,3,0,0,9,7,82,13,1,high
7012,2015-10-24,10,2,1,0,14,14,74.5,15,3,high
5864,2015-09-05,22,2,1,0,12,12,69.5,5.5,1,low
16901,2016-12-13,14,3,0,0,13.5,13.5,91,14,7,medium
12774,2016-06-22,02,1,0,0,15,15,88,11,2,very low
13222,2016-07-11,09,1,0,0,19,19,64,30.5,3,very high
1995,2015-03-28,04,0,1,0,9,7.5,90.5,10,3,very low
13392,2016-07-18,11,1,0,0,24.5,24.5,48.5,5,1,high
6546,2015-10-04,17,2,1,0,16.5,16.5,61,10,2,very high
8918,2016-01-12,10,3,0,0,7,3,68.5,28,3,medium
7550,2015-11-15,21,2,1,0,14,14,72,31,3,low
5128,2015-08-06,06,1,0,0,18,18,78,11,2,high
9824,2016-02-19,11,3,0,0,8,4.5,66,23,2,medium
7612,2015-11-18,19,2,0,0,14,14,67,31,2,high
438,2015-01-22,06,3,0,0,2,2,84,2,3,low
6393,2015-09-28,08,2,0,0,12,12,85,3,2,very high
10378,2016-03-13,14,0,1,0,9,6,62,26,1,very high
865,2015-02-09,01,3,0,0,2.5,-0.5,90,11,2,very low
7704,2015-11-22,15,2,1,0,6,3.5,71,12,2,high
15784,2016-10-27,23,2,0,0,14,14,74.5,23,4,low
10556,2016-03-21,00,0,0,0,8,7,82,6,1,very low
16317,2016-11-19,06,2,1,0,4,-0.5,81,22,1,very low
11671,2016-05-07,03,0,1,0,12,12,88,7,1,very low
13740,2016-08-02,02,1,0,0,15,15,91,9,7,very low
16190,2016-11-13,23,2,1,0,7,6.5,87,5.5,1,low
13406,2016-07-19,01,1,0,0,20,20,75.5,6.5,1,low
5491,2015-08-21,09,1,0,0,22,22,73,14,2,very high
1076,2015-02-17,21,3,0,0,5.5,3.5,68,8,3,medium
13192,2016-07-10,03,1,1,0,18,18,83,17,3,low
11052,2016-04-11,08,0,0,0,12,12,72,24,1,very high
3462,2015-05-28,13,0,0,0,17,17,35.5,23,1,high
17022,2016-12-18,15,3,1,0,9,8.5,87,5,4,high
14715,2016-09-13,10,2,0,0,25.5,25.5,57.5,17,1,high
15569,2016-10-19,00,2,0,0,10,7,71,24,3,low
2996,2015-05-09,03,0,1,0,13,13,79.5,25,4,low
7300,2015-11-05,11,2,0,0,16,16,85.5,18,3,medium
6053,2015-09-14,03,2,0,0,13,13,88,21,7,very low
9553,2016-02-07,21,3,1,0,10,6,82,39,7,low
11385,2016-04-25,05,0,0,0,7,4,78.5,17,2,very low
10672,2016-03-25,20,0,0,1,10,8,62,17,1,medium
3258,2015-05-20,01,0,0,0,8.5,5.5,68.5,19,1,very low
13354,2016-07-16,21,1,1,0,22.5,22.5,67,23,1,high
615,2015-01-29,15,3,0,0,4.5,-0.5,78.5,28.5,7,low
5451,2015-08-19,17,1,0,0,19,19,62,20,2,very high
9318,2016-01-29,02,3,0,0,11,11,77,33,2,very low
17128,2016-12-23,01,3,0,0,8,6,87,10,1,very low
43,2015-01-05,18,3,0,0,9.5,7.5,69,14,3,very high
6617,2015-10-07,16,2,0,0,15,15,74.5,22,3,high
9568,2016-02-08,19,3,0,0,9,4,62,43.5,3,high
3879,2015-06-15,01,1,0,0,13,13,79.5,14,4,very low
3689,2015-06-07,03,1,1,0,11,11,72,10,1,low
2270,2015-04-08,21,0,0,0,9.5,7.5,81.5,12,2,medium
2085,2015-04-01,03,0,0,0,6,1,61,31.5,1,very low
5904,2015-09-07,14,2,0,0,16,16,68,13,3,high
5052,2015-08-03,02,1,0,0,18,18,66,9,1,very low
2794,2015-04-30,17,0,0,0,14.5,14.5,39,20.5,1,very high
16602,2016-12-01,03,3,0,0,2,-2,60,15,1,very low
12845,2016-06-25,16,1,1,0,15.5,15.5,79.5,12,7,high
6630,2015-10-08,05,2,0,0,9,7,84.5,14,1,very low
9160,2016-01-22,12,3,0,0,8.5,5.5,87,16,7,low
12345,2016-06-04,05,1,1,0,12,12,94,6.5,3,very low
7127,2015-10-29,06,2,0,0,12,12,88,13,2,medium
1866,2015-03-22,19,0,1,0,6,4,66,11,3,medium
16880,2016-12-12,17,3,0,0,11,11,88,10,4,very high
15233,2016-10-05,00,2,0,0,15,15,72,25,1,low
13247,2016-07-12,10,1,0,0,18,18,62,19.5,2,high
9342,2016-01-30,02,3,1,0,12,12,82,33,7,very low
16929,2016-12-14,18,3,0,0,10.5,9.5,71.5,7.5,1,very high
951,2015-02-12,16,3,0,0,5,2,66,12,4,high
11597,2016-05-04,01,0,0,0,10,8.5,64.5,10,1,very low
3306,2015-05-22,01,0,0,0,12.5,12.5,65,17,1,low
14790,2016-09-16,13,2,0,0,16,16,85.5,17,7,medium
3855,2015-06-14,01,1,1,0,15.5,15.5,79.5,9,3,low
9527,2016-02-06,19,3,1,0,11,11,69.5,36,7,low
11815,2016-05-13,03,0,0,0,13,13,82,13,4,very low
5080,2015-08-04,06,1,0,0,15,15,77,17,1,medium
6052,2015-09-14,02,2,0,0,13,13,88,18,7,very low
15821,2016-10-29,12,2,1,0,16,16,77,0,3,very high
6621,2015-10-07,20,2,0,0,14.5,14.5,67.5,19.5,3,high
5558,2015-08-24,04,1,0,0,14.5,14.5,88,7.5,7,very low
9165,2016-01-22,17,3,0,0,10.5,9.5,85,18,1,very high
10662,2016-03-25,10,0,0,1,11,11,56,17,2,medium
4457,2015-07-09,03,1,0,0,14,14,63,18.5,1,very low
5639,2015-08-27,13,1,0,0,19,19,56,24,2,high
11502,2016-04-30,02,0,1,0,6,4,71,11,1,very low
12617,2016-06-15,13,1,0,0,19,19,54,21,1,high
9754,2016-02-16,13,3,0,0,7.5,4.5,55,18,2,medium
5936,2015-09-08,22,2,0,0,15,15,74.5,8,4,medium
13590,2016-07-26,17,1,0,0,22,22,50,20,2,very high
456,2015-01-23,00,3,0,0,-0.5,-2,86.5,5.5,1,low
1045,2015-02-16,14,3,0,0,9,8,76,9,7,low
2677,2015-04-25,20,0,1,0,14,14,77,15,7,medium
1846,2015-03-21,23,0,1,0,6,3,78.5,13,3,low
6092,2015-09-15,18,2,0,0,16.5,16.5,68,20,2,very high
4212,2015-06-28,22,1,1,0,18,18,78,14,2,medium
2268,2015-04-08,19,0,0,0,12,12,67,19,1,very high
3767,2015-06-10,09,1,0,0,14,14,57,20,2,very high
14570,2016-09-07,09,2,0,0,20.5,20.5,83,9,3,very high
13087,2016-07-05,18,1,0,0,20,20,47.5,19.5,1,very high
13953,2016-08-11,00,1,0,0,17,17,59,12,1,low
15566,2016-10-18,21,2,0,0,11,11,62,26,2,medium
4240,2015-06-30,02,1,0,0,17.5,17.5,68,8,1,very low
9308,2016-01-28,16,3,0,0,9,6,62,22,2,high
5724,2015-08-31,02,1,0,1,16,16,88,11,7,low
1282,2015-02-26,11,3,0,0,11,11,94,19,7,low
1051,2015-02-16,20,3,0,0,6,4,87,10,7,low
14958,2016-09-23,13,2,0,0,20,20,39,10,1,very high
5000,2015-07-31,22,1,0,0,17.5,17.5,50.5,9,1,medium
8056,2015-12-07,08,3,0,0,14,14,82,17,3,very high
14825,2016-09-18,00,2,1,0,15,15,91,8.5,3,low
6114,2015-09-16,16,2,0,0,14,14,94,9,7,low
2894,2015-05-04,21,0,0,1,13.5,13.5,88,22.5,7,low
8456,2015-12-24,04,3,0,0,12,12,72,22,3,very low
7091,2015-10-27,18,2,0,0,15.5,15.5,77,9,7,very high
5765,2015-09-01,19,2,0,0,15,15,79.5,7,1,high
14639,2016-09-10,06,2,1,0,19,19,78,12,2,very low
15882,2016-11-01,02,2,0,0,9.5,9.5,94,2,3,very low
9577,2016-02-09,04,3,0,0,6,3,66,15.5,1,very low
12517,2016-06-11,09,1,1,0,18.5,18.5,68,7.5,2,high
1034,2015-02-16,03,3,0,0,2.5,0.5,100,7,4,very low
9459,2016-02-03,23,3,0,0,5.5,2.5,76,16,1,low
4948,2015-07-29,18,1,0,0,18,18,54,22,2,very high
1600,2015-03-11,17,0,0,0,12.5,12.5,61,13,1,very high
2597,2015-04-22,12,0,0,0,13,13,67,27,3,high
3352,2015-05-23,23,0,1,0,12,12,69.5,9,3,low
10838,2016-04-02,09,0,1,0,12,12,51,16,1,medium
15843,2016-10-30,10,2,1,0,10.5,10,97,7.5,4,high
10439,2016-03-16,03,0,0,0,7,4.5,93,14,3,very low
11267,2016-04-20,07,0,0,0,6.5,4.5,84,12,2,very high
11494,2016-04-29,18,0,0,0,11,11,45.5,27.5,1,very high
4034,2015-06-21,12,1,1,0,18.5,18.5,50.5,25,3,very high
6358,2015-09-26,21,2,1,0,13.5,13.5,69.5,10,1,low
4263,2015-07-01,01,1,0,0,20,20,71,17.5,7,low
17076,2016-12-20,21,3,0,0,5.5,3,81.5,12,3,low
4273,2015-07-01,11,1,0,0,33,33,34,22,1,high
1117,2015-02-19,14,3,0,0,8,4,82,26,7,low
5193,2015-08-08,23,1,1,0,19,19,64,8,1,medium
16829,2016-12-10,14,3,1,0,14,14,88,17,4,high
6963,2015-10-22,09,2,0,0,14,14,79.5,19.5,3,very high
974,2015-02-13,15,3,0,0,8,4,87,25,7,low
3731,2015-06-08,21,1,0,0,13,13,59,19,1,medium
11152,2016-04-15,12,0,0,0,11.5,11.5,82.5,17,10,low
6436,2015-09-30,03,2,0,0,11,11,82,6.5,1,very low
7724,2015-11-23,11,2,0,0,6.5,5,73.5,8.5,1,medium
14878,2016-09-20,05,2,0,0,16,16,88,6,3,very low
2408,2015-04-14,15,0,0,0,22.5,21.5,37,28,1,high
5170,2015-08-08,00,1,1,0,17,17,88,9,2,medium
11657,2016-05-06,13,0,0,0,20,20,44.5,21.5,1,very high
8838,2016-01-09,02,3,1,0,9,7,87,13,7,very low
5298,2015-08-13,08,1,0,0,19,19,83,24,4,very high
10461,2016-03-17,01,0,0,0,4,2.5,87,6.5,1,very low
3444,2015-05-27,19,0,0,0,17,17,49,26,1,very high
13188,2016-07-09,23,1,1,0,19,19,75.5,22,1,medium
7535,2015-11-15,06,2,1,0,15,15,77,38,3,very low
14421,2016-08-30,15,1,0,0,26.5,26.5,33,9,1,high
4638,2015-07-16,17,1,0,0,21,21,60,27,1,very high
8537,2015-12-27,13,3,1,0,15,15,82,20.5,3,medium
16315,2016-11-19,04,2,1,0,4,0,81,17,1,very low
10914,2016-04-05,13,0,0,0,14.5,14.5,51,19.5,2,high
13213,2016-07-11,00,1,0,0,17,17,73,20,2,low
6760,2015-10-13,16,2,0,0,12,12,63,15,2,high
4156,2015-06-26,14,1,0,0,27,27,39,19.5,1,high
7043,2015-10-25,17,2,1,0,10,9,67,7,1,high
16455,2016-11-25,00,2,0,0,8,5,76,18.5,1,low
17198,2016-12-25,23,3,1,0,13,13,79.5,28,4,medium
13946,2016-08-10,17,1,0,0,19.5,19.5,43,13,1,very high
16544,2016-11-28,17,2,0,0,6,3,71,15,1,very high
2551,2015-04-20,14,0,0,0,17,17,39,23,1,high
8718,2016-01-04,02,3,0,0,8,6,82,11,1,very low
14040,2016-08-14,15,1,1,0,21.5,21,45,9,1,very high
14171,2016-08-20,05,1,1,0,16,16,77,17,1,very low
9211,2016-01-24,15,3,1,0,14,14,85,15,3,high
2876,2015-05-04,03,0,0,1,13,13,77,19.5,2,very low
1321,2015-02-28,02,3,1,0,7,4,78.5,16,7,low
2752,2015-04-28,23,0,0,0,9,7,66,15,1,low
3961,2015-06-18,11,1,0,0,17,17,49,20,2,high
15111,2016-09-29,22,2,0,0,14.5,14.5,65,21,1,medium
7594,2015-11-17,17,2,0,0,16,16,67.5,38.5,3,very high
7857,2015-11-29,00,2,1,0,11,11,67,29,3,low
16,2015-01-04,15,3,1,0,2,-1.5,93,11,3,medium
5713,2015-08-30,15,1,1,0,20,20,73,10,4,very high
11062,2016-04-11,18,0,0,0,13,13,79.5,6.5,3,very high
14468,2016-09-01,14,2,0,0,22.5,22,45.5,13,2,high
50,2015-01-06,01,3,0,0,8,6.5,76,8,4,very low
3096,2015-05-13,07,0,0,0,10.5,10,69,5.5,1,very high
13853,2016-08-06,20,1,1,0,22.5,22.5,53.5,20.5,1,very high
4943,2015-07-29,13,1,0,0,18,18,49,19,2,high
13580,2016-07-26,07,1,0,0,17,17,73,10,1,very high
6936,2015-10-21,06,2,0,0,11,11,88,13,7,low
14618,2016-09-09,09,2,0,0,20,20,75.5,19.5,3,very high
17094,2016-12-21,15,3,0,0,12,12,74.5,19,2,high
7884,2015-11-30,03,2,0,0,10,8,71,13,4,very low
13018,2016-07-02,21,1,1,0,16,16,68,18.5,1,medium
14491,2016-09-04,02,2,1,0,19,19,88,19,7,low
11376,2016-04-24,20,0,1,0,8.5,7.5,69,7,7,low
17324,2016-12-31,05,3,1,0,7,5,93,11,4,very low
11945,2016-05-18,13,0,0,0,12.5,12.5,85,12,7,medium
15554,2016-10-18,09,2,0,0,13,13,77,27,7,very high
15126,2016-09-30,13,2,0,0,18,18,52,20.5,2,high
6500,2015-10-02,19,2,0,0,13.5,13.5,69.5,15,1,high
15705,2016-10-24,16,2,0,0,13.5,13.5,65,16,2,high
12310,2016-06-02,18,1,0,0,12,12,77,18,4,very high
66,2015-01-06,17,3,0,0,7.5,4,71,22,1,very high
2507,2015-04-18,18,0,1,0,12,12,44,30.5,1,very high
7115,2015-10-28,18,2,0,0,13,13,79.5,11,1,very high
6038,2015-09-13,12,2,1,0,16.5,16.5,63.5,13,2,very high
14725,2016-09-13,20,2,0,0,24.5,24.5,63,15,1,high
6278,2015-09-23,13,2,0,0,17.5,17.5,49,25,2,high
8614,2015-12-30,18,3,0,0,11.5,11.5,67.5,21,4,medium
9271,2016-01-27,03,3,0,0,12,12,88,32,7,very low
4090,2015-06-23,20,1,0,0,18.5,18.5,54,13,1,high
9519,2016-02-06,11,3,1,0,12,12,72,40,3,medium
3378,2015-05-25,01,0,0,1,12.5,12.5,67,18,4,low
7235,2015-11-02,18,2,0,0,11,11,100,14,3,very high
5381,2015-08-16,19,1,1,0,18,18,60,7.5,1,high
23,2015-01-04,22,3,1,0,3,2,93,6,4,low
15795,2016-10-28,10,2,0,0,15,15,72,18,1,high
5490,2015-08-21,08,1,0,0,20.5,20.5,80.5,11,2,very high
9775,2016-02-17,10,3,0,0,6,2,61,22,3,medium
